suburb,lat,lon
BETHUNGRA (NSW),-34.762894,147.852565
COOTAMUNDRA (NSW),-34.639089,148.024671
ILLABO (NSW),-34.814798,147.740662
BERTHONG (NSW),-34.425659,148.065745
BRIBBAREE (NSW),-34.121252,147.873721
BULLA CREEK (NSW),-34.121974,148.261083
BURRANGONG (NSW),-34.287811,148.268425
KIKIAMAH (NSW),-34.076913,148.144808
MAIMURU (NSW),-34.252818,148.235113
MEMAGONG (NSW),-34.316086,148.173499
MILVALE (NSW),-34.314943,147.875379
MONTEAGLE (NSW),-34.193245,148.342278
THUDDUNGRA (NSW),-34.137462,148.096299
TUBBUL (NSW),-34.254129,147.938225
WEEDALLION (NSW),-34.198455,147.937445
YOUNG (NSW),-34.31341,148.297921
BIMBERI (NSW),-35.560416,148.624957
BRINDABELLA (NSW),-35.349503,148.724491
COOLEMAN (NSW),-35.674712,148.729098
NANIMA (NSW),-33.431998,148.369936
SPRINGRANGE (NSW),-35.107791,149.104756
WALLAROO (NSW),-35.149733,149.005727
JERRABOMBERRA (NSW),-35.384458,149.199053
BURRA (NSW),-35.576088,149.227469
CARWOOLA (NSW),-35.365294,149.336975
CLEAR RANGE (NSW),-35.743398,149.105147
CRESTWOOD (NSW),-31.472265,152.904109
DODSWORTH (NSW),-35.362216,149.24946
ENVIRONA (NSW),-35.399692,149.173518
GOOGONG (NSW),-35.391776,149.230757
GREENLEIGH (NSW),-35.349539,149.255909
GUNDAROO (NSW),-35.127745,149.20979
KARABAR (NSW),-35.362899,149.216388
LETCHWORTH (NSW),-35.356585,149.209058
MICHELAGO (NSW),-33.94239,150.865056
QUEANBEYAN (NSW),-35.354443,149.232083
QUEANBEYAN EAST (NSW),-35.342808,149.244392
QUEANBEYAN WEST (NSW),-35.358298,149.228993
ROYALLA (NSW),-35.512227,149.16269
SUTTON (NSW),-35.161199,149.25297
THE ANGLE (NSW),-34.058994,150.835136
THE RIDGEWAY (NSW),-35.342878,149.264338
TINDERRY (NSW),-35.734435,149.285544
TRALEE (NSW),-28.227215,153.535809
URILA (NSW),-35.588233,149.311818
WAMBOIN (NSW),-31.713914,148.660146
WILLIAMSDALE (NSW),-35.575036,149.187254
YARROW (NSW),-35.41717,149.265202
ANEMBO (NSW),-35.805448,149.42833
BUNGENDORE (NSW),-35.256083,149.440417
BYWONG (NSW),-35.179788,149.345703
FORBES CREEK (NSW),-35.427761,149.494574
HOSKINSTOWN (NSW),-35.413703,149.449817
PRIMROSE VALLEY (NSW),-35.470922,149.362232
ROSSI (NSW),-35.470142,149.509869
ARALUEN (NSW),-35.64693,149.812149
ARALUEN NORTH (NSW),-35.628549,149.804609
BACK CREEK (NSW),-35.344316,149.940738
BALLALABA (NSW),-35.572682,149.666842
BENDOURA (NSW),-35.509154,149.686519
BERLANG (NSW),-35.672833,149.682874
BOMBAY (NSW),-35.436417,149.666636
BORO (NSW),-35.142889,149.661589
BRAIDWOOD (NSW),-35.437701,149.800868
BUDAWANG (NSW),-35.444285,149.966099
BULEE (NSW),-35.007703,150.147642
CHARLEYS FOREST (NSW),-35.369064,149.996471
COOLUMBURRA (NSW),-35.039519,150.096388
CORANG (NSW),-35.180439,150.066218
DURRAN DURRA (NSW),-35.342313,149.868942
ENDRICK (NSW),-35.12857,150.11099
FARRINGDON (NSW),-35.50848,149.666101
GUNDILLION (NSW),-35.758795,149.63818
HAROLDS CROSS (NSW),-35.557947,149.58352
HEREFORD HALL (NSW),-35.814656,149.55865
JEMBAICUMBENE (NSW),-35.529644,149.79821
JERRABATTGULLA (NSW),-35.689205,149.588339
JINDEN (NSW),-35.894745,149.596485
JINGERA (NSW),-35.691743,149.423278
KINDERVALE (NSW),-35.66411,149.527298
KRAWARREE (NSW),-35.822331,149.630348
LARBERT (NSW),-35.305951,149.766151
MAJORS CREEK (NSW),-35.5706,149.738897
MANAR (NSW),-35.296007,149.676895
MARLOWE (NSW),-35.277266,149.896924
MERRICUMBENE (NSW),-35.729469,149.896222
MONGA (NSW),-35.55029,149.899619
MONGARLOWE (NSW),-35.422218,149.922833
MULLOON (NSW),-35.26821,149.612194
MURRENGENBURG (NSW),-35.557944,150.017866
NERINGLA (NSW),-35.730751,149.79214
NERRIGA (NSW),-35.113182,150.088704
NORTHANGERA (NSW),-35.480567,149.922942
OALLEN (NSW),-35.140146,149.959164
PALERANG (NSW),-35.42774,149.568117
REIDSDALE (NSW),-35.589709,149.845446
SASSAFRAS (NSW),-35.081919,150.22494
SNOWBALL (NSW),-35.936661,149.581007
ST GEORGE (NSW),-35.048824,150.235762
TIANJARA (NSW),-35.112531,150.323224
TOMBOYE (NSW),-35.250558,149.980278
TOUGA (NSW),-34.960012,150.085034
WARRI (NSW),-35.314647,149.72126
WOG WOG (NSW),-35.242018,150.02645
WYANBENE (NSW),-35.774689,149.675965
CAPTAINS FLAT (NSW),-35.552827,149.445083
KOSCIUSZKO (NSW),-36.180818,148.441281
PERISHER VALLEY (NSW),-36.409836,148.404294
THREDBO (NSW),-36.50661,148.301005
THREDBO VILLAGE (NSW),-36.50661,148.301005
BREDBO (NSW),-35.959129,149.150191
BUMBALONG (NSW),-35.861268,149.13088
COLINTON (NSW),-35.861015,149.158071
CRACKENBACK (NSW),-36.441153,148.511421
EAST JINDABYNE (NSW),-36.401823,148.652518
GROSSES PLAIN (NSW),-36.574794,148.485067
GUNGARLIN (NSW),-36.242012,148.545978
HILL TOP (NSW),-33.796292,151.272681
INGEBIRAH (NSW),-36.624836,148.507059
JINDABYNE (NSW),-36.415074,148.618871
KALKITE (NSW),-36.334764,148.636658
MOONBAH (NSW),-36.494333,148.551912
PILOT WILDERNESS (NSW),-36.702108,148.249475
AVONSIDE (NSW),-36.438997,148.701689
BELOKA (NSW),-36.539348,148.746418
BERRIDALE (NSW),-36.36953,148.830045
BRAEMAR (NSW),-36.103116,148.652752
BYADBO WILDERNESS (NSW),-36.846098,148.429585
COOTRALANTRA (NSW),-36.257027,148.879996
DALGETY (NSW),-36.502267,148.834562
EUCUMBENE (NSW),-36.140581,148.634191
EUCUMBENE COVE (NSW),-36.226853,148.672685
NIMMO (NSW),-36.185489,148.632997
NUMBLA VALE (NSW),-36.636685,148.817931
PAUPONG (NSW),-36.646591,148.646819
ROCKY PLAIN (NSW),-36.226837,148.673031
SNOWY PLAINS (NSW),-36.154191,148.565367
ADAMINABY (NSW),-35.997349,148.769744
ANGLERS REACH (NSW),-35.999196,148.664848
BOLARO (NSW),-35.978989,148.841015
CABRAMURRA (NSW),-35.939511,148.385746
LONG PLAIN (NSW),-35.688852,148.550615
OLD ADAMINABY (NSW),-36.029411,148.701954
PROVIDENCE PORTAL (NSW),-35.942898,148.62841
TANTANGARA (NSW),-35.790897,148.665701
YAOUK (NSW),-35.822302,148.809946
ARABLE (NSW),-36.367368,148.945534
BADJA (NSW),-36.076239,149.531732
BILLILINGRA (NSW),-36.009878,149.145822
BINJURA (NSW),-36.180676,149.10666
BOBUNDARA (NSW),-36.486151,148.992917
BUCKENDERRA (NSW),-36.181563,148.764404
BUNGARBY (NSW),-36.64944,149.002848
BUNYAN (NSW),-36.16963,149.153753
CARLAMINDA (NSW),-36.254154,149.309474
CHAKOLA (NSW),-36.072585,149.159951
COOLRINGDON (NSW),-36.248127,148.949925
COOMA (NSW),-36.236579,149.125456
COOMA NORTH (NSW),-36.219587,149.131404
COUNTEGANY (NSW),-36.190509,149.458677
DAIRYMANS PLAINS (NSW),-36.204435,149.034048
DANGELONG (NSW),-36.34927,149.28558
DRY PLAIN (NSW),-36.102972,148.899096
FRYING PAN (NSW),-36.157553,148.844593
GLEN FERGUS (NSW),-36.195004,149.256904
IRONMUNGY (NSW),-36.588422,148.941209
JERANGLE (NSW),-35.885731,149.358866
JIMENBUEN (NSW),-36.740918,148.904734
MAFFRA (NSW),-36.541824,148.968015
MIDDLE FLAT (NSW),-36.24231,149.180558
MIDDLINGBANK (NSW),-36.216412,148.809771
MURRUMBUCCA (NSW),-36.074246,149.068914
MYALLA (NSW),-36.427599,149.123033
NUMERALLA (NSW),-36.177223,149.340668
PEAK VIEW (NSW),-36.093615,149.372138
PINE VALLEY (NSW),-36.242939,149.062079
POLO FLAT (NSW),-36.239517,149.152117
RHINE FALLS (NSW),-36.189498,148.892937
ROCK FLAT (NSW),-36.348444,149.211761
ROSE VALLEY (NSW),-36.124127,149.257968
SHANNONS FLAT (NSW),-35.933274,148.957847
SPRINGFIELD (NSW),-36.542351,149.076874
THE BROTHERS (NSW),-36.34749,149.065485
TUROSS (NSW),-36.27041,149.486847
WAMBROOK (NSW),-36.207892,148.946956
ANDO (NSW),-36.739931,149.261211
BOCO (NSW),-36.607736,149.123391
CREEWAH (NSW),-36.762864,149.372004
GLEN ALLEN (NSW),-36.677158,149.381171
GREENLANDS (NSW),-36.500889,149.428699
HOLTS FLAT (NSW),-36.640048,149.288248
KYBEYAN (NSW),-36.32455,149.502285
MOUNT COOPER (NSW),-36.665121,149.184806
NIMMITABEL (NSW),-36.518225,149.280424
STEEPLE FLAT (NSW),-36.602349,149.352328
WINIFRED (NSW),-36.513601,149.339186
BIBBENLUKE (NSW),-36.815805,149.283408
BOMBALA (NSW),-36.909544,149.242198
BONDI FOREST (NSW),-37.119454,149.173088
BUKALONG (NSW),-36.797861,149.203029
CAMBALONG (NSW),-36.877712,149.114802
CATHCART (NSW),-36.843699,149.388335
COOLUMBOOKA (NSW),-36.864492,149.328529
CRAIGIE (NSW),-37.071027,149.049329
GUNNINGRAH (NSW),-36.747228,149.152418
LORDS HILL (NSW),-36.922767,149.162853
MERRIANGAAH (NSW),-36.81874,149.042621
MILA (NSW),-37.055378,149.170141
MOUNT DARRAGH (NSW),-36.848551,149.535499
PADDYS FLAT (NSW),-37.030697,149.307993
PALARANG (NSW),-36.834825,149.120031
QUIDONG (NSW),-36.905988,149.03387
ROCKTON (NSW),-37.139224,149.31633
ROSEMEATH (NSW),-36.936628,149.239513
CORROWONG (NSW),-36.933875,148.826148
DELEGATE (NSW),-37.044028,148.941735
TOMBONG (NSW),-36.903034,148.929961
ALBURY (NSW),-36.082137,146.910174
BUNGOWANNAH (NSW),-36.005507,146.727509
EAST ALBURY (NSW),-36.075617,146.929105
ETTAMOGAH (NSW),-36.023864,146.987373
GLENROY (NSW),-36.055261,146.912777
LAKE HUME VILLAGE (NSW),-36.101584,147.036487
MOORWATHA (NSW),-35.920784,146.670153
NORTH ALBURY (NSW),-36.062952,146.931552
OURNIE (NSW),-35.944829,147.849724
SOUTH ALBURY (NSW),-36.097002,146.915213
SPLITTERS CREEK (NSW),-36.063828,146.844998
TABLE TOP (NSW),-35.98027,147.000325
TALMALMO (NSW),-35.958207,147.558379
THURGOONA (NSW),-36.044475,146.989961
WEST ALBURY (NSW),-36.073344,146.890443
WIRLINGA (NSW),-36.069726,147.013164
WYMAH (NSW),-35.997177,147.265503
HAMILTON VALLEY (NSW),-36.037497,146.919729
LAVINGTON (NSW),-36.050577,146.933346
SPRINGDALE HEIGHTS (NSW),-36.033316,146.94484
BIDGEEMIA (NSW),-35.437209,146.439875
BROCKLESBY (NSW),-35.822589,146.680117
BURRUMBUTTOCK (NSW),-35.835429,146.802861
GEEHI (NSW),-36.389084,148.182153
GEROGERY (NSW),-35.834294,146.994255
GLENELLEN (NSW),-35.905226,146.910578
GREG GREG (NSW),-36.062257,148.036079
INDI (NSW),-36.266036,148.045157
JAGUMBA (NSW),-36.039093,148.309215
JAGUNGAL WILDERNESS (NSW),-36.161658,148.314032
JINDERA (NSW),-35.950071,146.885946
JINGELLIC (NSW),-35.92561,147.69994
KHANCOBAN (NSW),-36.218087,148.129398
MURRAY GORGE (NSW),-36.46569,148.148739
RAND (NSW),-35.593047,146.577718
TOOMA (NSW),-35.97108,148.052595
WALBUNDRIE (NSW),-35.690162,146.72127
WELAREGANG (NSW),-36.013749,147.961586
YERONG CREEK (NSW),-35.387447,147.061231
HOWLONG (NSW),-35.958568,146.60586
BOWNA (NSW),-35.964984,147.130856
COPPABELLA (NSW),-35.735984,147.699528
HOLBROOK (NSW),-35.729414,147.309788
LANKEYS CREEK (NSW),-35.798556,147.639449
LITTLE BILLABONG (NSW),-35.587981,147.529705
MOUNTAIN CREEK (NSW),-35.798189,147.164883
MULLENGANDRA (NSW),-35.87712,147.180565
WANTAGONG (NSW),-35.762211,147.415611
WOOMARGAMA (NSW),-35.832854,147.247561
COONONG (NSW),-35.129938,146.125254
URANA (NSW),-35.329447,146.265684
YULUMA (NSW),-35.15918,146.501247
BALLDALE (NSW),-35.845724,146.518358
BULL PLAIN (NSW),-35.75917,146.131217
BURAJA (NSW),-35.857846,146.371386
COADS TANK (NSW),-35.715813,146.223548
COLLENDINA (NSW),-36.020152,146.211992
COREEN (NSW),-35.729292,146.342168
COROWA (NSW),-35.997952,146.391214
DAYSDALE (NSW),-35.64762,146.306628
GOOMBARGANA (NSW),-35.799435,146.575225
HOPEFIELD (NSW),-35.89661,146.436504
LOWESDALE (NSW),-35.842556,146.365642
NYORA (NSW),-35.511323,145.989105
OAKLANDS (NSW),-35.557882,146.167771
REDLANDS (NSW),-35.929602,146.29433
RENNIE (NSW),-35.812497,146.132863
RINGWOOD (NSW),-35.843151,146.243504
SANGER (NSW),-35.703756,146.150243
SAVERNAKE (NSW),-35.734786,146.049317
MULWALA (NSW),-35.954159,145.963942
BOEILL CREEK (NSW),-34.152621,142.090252
CAL LAL (NSW),-34.006404,141.115301
CURLWAA (NSW),-34.09281,141.965558
MOURQUONG (NSW),-34.138711,142.162958
PALINYEWAH (NSW),-33.824751,142.155568
PAN BAN (NSW),-33.279915,143.182337
POMONA (NSW),-34.020625,141.894926
POONCARIE (NSW),-33.386995,142.570537
RUFUS RIVER (NSW),-34.010922,141.542087
SCOTIA (NSW),-33.405433,141.35451
WENTWORTH (NSW),-34.106868,141.919215
LAUREL HILL (NSW),-35.60039,148.0931
NURENMERENMONG (NSW),-35.805164,148.220404
ALFREDTOWN (NSW),-35.161474,147.512382
ASHMONT (NSW),-35.12318,147.329956
BELFRAYDEN (NSW),-35.116803,147.053164
BERRY JERRY (NSW),-34.715862,147.25704
BIG SPRINGS (NSW),-35.326669,147.43227
BOMEN (NSW),-35.072722,147.410611
BOOK BOOK (NSW),-35.356567,147.557002
BOOROOMA (NSW),-35.074014,147.365426
BORAMBOLA (NSW),-35.171605,147.692709
BOURKELANDS (NSW),-35.150342,147.355213
BRUCEDALE (NSW),-35.001237,147.413057
BULGARY (NSW),-35.070309,146.963014
BURRANDANA (NSW),-35.418993,147.351011
CARABOST (NSW),-35.578722,147.717144
CARTWRIGHTS HILL (NSW),-35.069754,147.389575
COLLINGULLIE (NSW),-35.071845,147.11146
COOKARDINIA (NSW),-35.558522,147.232617
CURRAWANANNA (NSW),-35.010665,147.057633
CURRAWARNA (NSW),-35.015097,147.073075
DOWNSIDE (NSW),-34.976629,147.344314
EAST WAGGA WAGGA (NSW),-35.120886,147.382993
ESTELLA (NSW),-35.068165,147.353408
EUBERTA (NSW),-35.059159,147.190921
GELSTON PARK (NSW),-35.233266,147.33784
GLENFIELD PARK (NSW),-35.13891,147.334699
GOBBAGOMBALIN (NSW),-35.066598,147.32005
GREGADOO (NSW),-35.229449,147.422814
HAREFIELD (NSW),-34.969758,147.566468
HILLGROVE (NSW),-35.043233,147.349886
KOORINGAL (NSW),-35.135247,147.376284
KYEAMBA (NSW),-35.458705,147.615542
LAKE ALBERT (NSW),-35.166085,147.381816
LLOYD (NSW),-35.14755,147.335216
MAXWELL (NSW),-35.297673,147.335189
MOORONG (NSW),-35.122246,147.318106
MOUNT AUSTIN (NSW),-35.133028,147.358403
NORTH WAGGA WAGGA (NSW),-35.097097,147.379424
OBERNE CREEK (NSW),-35.491891,147.859945
OURA (NSW),-35.099147,147.598058
PULLETOP (NSW),-35.441305,147.382253
ROWAN (NSW),-35.198139,147.326776
SAN ISIDORE (NSW),-35.111163,147.287126
SOUTH WAGGA WAGGA (NSW),-35.120883,147.355477
SPRINGVALE (NSW),-35.169517,147.334074
TATTON (NSW),-35.153335,147.365282
THE GAP (NSW),-33.486146,150.147653
TOLLAND (NSW),-35.147915,147.349979
TURVEY PARK (NSW),-35.131926,147.35864
WAGGA WAGGA (NSW),-35.109861,147.370515
WAGGA WAGGA SOUTH (NSW),-35.120883,147.355477
WALLACETOWN (NSW),-34.966946,147.443503
WANTABADGERY (NSW),-35.042064,147.752829
WESTDALE (NSW),-35.5605,147.908455
YARRAGUNDRY (NSW),-35.106865,147.214352
YATHELLA (NSW),-34.927515,147.465053
FOREST HILL (NSW),-32.707981,151.55001
BOORGA (NSW),-34.039439,146.030172
BOREE CREEK (NSW),-35.106183,146.61426
GALORE (NSW),-35.006426,146.893574
GOOLGOWI (NSW),-33.983547,145.708082
GRONG GRONG (NSW),-34.73818,146.781265
GUMLY GUMLY (NSW),-35.123768,147.421169
HUMULA (NSW),-35.483054,147.764179
LADYSMITH (NSW),-35.207801,147.513984
MANGOPLAH (NSW),-35.375169,147.253056
MARRAR (NSW),-34.823698,147.350199
MATONG (NSW),-34.767836,146.919333
MERRIWAGGA (NSW),-33.820291,145.622346
MURRULEBALE (NSW),-34.718734,147.395919
OLD JUNEE (NSW),-34.836391,147.514786
ROSEWOOD (NSW),-35.67475,147.864041
TABBITA (NSW),-34.105646,145.847824
TARCUTTA (NSW),-35.27561,147.738748
URANQUINTY (NSW),-35.194776,147.243051
BURRA (NSW),-35.829468,148.068724
COURABYRA (NSW),-35.687207,148.041856
GLENROY (NSW),-35.751601,147.942916
MANNUS (NSW),-35.799191,147.937205
MARAGLE (NSW),-35.911163,148.095771
MUNDEROO (NSW),-35.87911,147.848164
PADDYS RIVER (NSW),-35.810372,148.177373
TARADALE (NSW),-35.622554,147.939906
TUMBARUMBA (NSW),-35.777459,148.012861
WILLIGOBUNG (NSW),-35.660245,148.056296
BIRDLIP (NSW),-35.319006,147.189768
FRENCH PARK (NSW),-35.267046,146.926513
KUBURA (NSW),-35.33785,147.073563
THE ROCK (NSW),-35.268365,147.114843
TOOTOOL (NSW),-35.187423,146.97431
BROOKDALE (NSW),-35.124957,147.001238
FARGUNYAH (NSW),-35.139998,146.7186
LOCKHART (NSW),-35.221085,146.716343
MILBRULONG (NSW),-35.26049,146.841971
OSBORNE (NSW),-35.366132,146.780495
URANGELINE (NSW),-35.432979,146.618983
URANGELINE EAST (NSW),-35.482878,146.694289
GRUBBEN (NSW),-35.43665,146.989498
HENTY (NSW),-35.517186,147.035781
MUNYABLA (NSW),-35.493857,146.871898
PLEASANT HILLS (NSW),-35.467017,146.797165
RYAN (NSW),-35.563496,146.866121
ALMA PARK (NSW),-35.604129,146.791693
WALLA WALLA (NSW),-35.766734,146.901019
CARNSDALE (NSW),-35.670726,146.999996
CULCAIRN (NSW),-35.667766,147.03717
MORVEN (NSW),-35.659128,147.120414
KAPOOKA (NSW),-35.14779,147.295748
BUNDURE (NSW),-35.149379,145.978867
COOBA (NSW),-34.950316,147.855837
COWABBIE (NSW),-34.599476,147.011298
ERIN VALE (NSW),-34.650984,147.541882
EURONGILLY (NSW),-34.944956,147.767675
JUNEE (NSW),-34.870998,147.584679
LANDERVALE (NSW),-34.569142,146.680712
MARINNA (NSW),-34.841094,147.652553
WANTIOOL (NSW),-34.930582,147.697782
ARDLETHAN (NSW),-34.357355,146.903401
ARIAH PARK (NSW),-34.348105,147.221222
BARELLAN (NSW),-34.28434,146.571256
BECKOM (NSW),-34.32731,146.959974
BECTRIC (NSW),-34.477176,147.289448
BINYA (NSW),-34.228297,146.337827
KAMARAH (NSW),-34.368121,146.76096
MIRROOL (NSW),-34.287957,147.095065
MOOMBOOLDOOL (NSW),-34.301732,146.678025
MOUNT CRYSTAL (NSW),-34.518176,146.687175
QUANDARY (NSW),-34.343429,147.311681
TARA (NSW),-34.490989,147.182474
WALLEROOBIE (NSW),-34.486918,146.99859
COMBANING (NSW),-34.458856,147.68243
DIRNASEER (NSW),-34.635232,147.76128
GIDGINBUNG (NSW),-34.333696,147.526342
GROGAN (NSW),-34.248023,147.782067
JUNEE REEFS (NSW),-34.728115,147.63037
MIMOSA (NSW),-34.630675,147.360726
MORANGARELL (NSW),-34.14751,147.701431
NARRABURRA (NSW),-34.335826,147.64999
PUCAWAN (NSW),-34.396676,147.354875
REEFTON (NSW),-34.247121,147.436969
SEBASTOPOL (NSW),-34.580296,147.517663
SPRINGDALE (NSW),-34.465713,147.717295
TEMORA (NSW),-34.446858,147.533742
TRUNGLEY HALL (NSW),-34.288518,147.555937
BARMEDMAN (NSW),-34.184676,147.406754
BYGALORIE (NSW),-33.498371,146.803615
ERIGOLIA (NSW),-33.856208,146.353487
GIRRAL (NSW),-33.704027,147.071818
KIKOIRA (NSW),-33.654659,146.663346
MELBERGEN (NSW),-33.733449,145.995651
NARADHAN (NSW),-33.613483,146.325067
RANKINS SPRINGS (NSW),-33.840127,146.265437
TALLIMBA (NSW),-33.994402,146.879692
TULLIBIGEAL (NSW),-33.420093,146.728083
UNGARIE (NSW),-33.639341,146.974678
WEETHALLE (NSW),-33.875402,146.625969
WEJA (NSW),-33.535908,146.824349
ALLEENA (NSW),-34.109459,147.140966
BACK CREEK (NSW),-33.828897,147.446045
BURCHER (NSW),-33.515238,147.250059
LAKE COWAL (NSW),-33.693808,147.33317
NORTH YALGOGRIN (NSW),-33.822918,146.847552
WEST WYALONG (NSW),-33.923496,147.205201
WYALONG (NSW),-33.925882,147.243019
BURGOONEY (NSW),-33.387503,146.579788
CURLEW WATERS (NSW),-33.260877,146.431816
LAKE CARGELLIGO (NSW),-33.298908,146.370322
MURRIN BRIDGE (NSW),-33.200644,146.35969
WARGAMBEGAL (NSW),-33.36065,146.493355
HILLSTON (NSW),-33.481365,145.534656
LAKE BREWSTER (NSW),-33.517295,146.012729
MONIA GAP (NSW),-33.603017,145.972304
ROTO (NSW),-33.058497,145.343022
WALLANTHERY (NSW),-33.376979,145.896859
CHARLES STURT UNIVERSITY (NSW),-35.059334,147.351953
BEELBANGERA (NSW),-34.257097,146.100092
BENEREMBAH (NSW),-34.441694,145.815266
BILBUL (NSW),-34.273406,146.138176
GRIFFITH (NSW),-34.289045,146.043671
GRIFFITH EAST (NSW),-34.283593,146.058792
HANWOOD (NSW),-34.329292,146.041304
KOOBA (NSW),-34.419238,146.098827
LAKE WYANGAN (NSW),-34.247507,146.032567
NERICON (NSW),-34.168334,146.036209
THARBOGANG (NSW),-34.255222,145.988692
WARBURN (NSW),-34.174779,145.919586
WARRAWIDGEE (NSW),-34.281102,145.801961
WIDGELLI (NSW),-34.332465,146.143813
WILLBRIGGIE (NSW),-34.467973,146.016037
YOOGALI (NSW),-34.30118,146.084633
MYALL PARK (NSW),-34.177539,146.108252
YENDA (NSW),-34.24907,146.195555
BIRREGO (NSW),-35.031701,146.612603
COLINROOBIE (NSW),-34.538884,146.593441
COROBIMILLA (NSW),-34.868082,146.413618
CUDGEL (NSW),-34.665506,146.448905
EUROLEY (NSW),-34.639124,146.374247
FAITHFULL (NSW),-35.039829,146.675303
GILLENBAH (NSW),-34.768998,146.53099
KYWONG (NSW),-35.016524,146.735854
MORUNDAH (NSW),-34.946675,146.295124
NARRANDERA (NSW),-34.744609,146.55696
PAYNTERS SIDING (NSW),-34.698098,146.527013
SANDIGO (NSW),-34.914604,146.63488
WIDGIEWA (NSW),-35.044402,146.197258
COOLAMON (NSW),-34.815539,147.200085
METHUL (NSW),-34.590712,147.101167
RANNOCK (NSW),-34.609166,147.263967
TOOYAL (NSW),-34.856195,147.224422
GANMAIN (NSW),-34.794899,147.038823
YANCO (NSW),-34.630843,146.40345
BROBENAH (NSW),-34.48697,146.433213
CALORAFIELD (NSW),-34.439842,146.220656
CORBIE HILL (NSW),-34.571538,146.456385
GOGELDRIE (NSW),-34.555569,146.282891
LEETON (NSW),-34.5522,146.406444
MERUNGLE HILL (NSW),-34.585995,146.427404
MURRAMI (NSW),-34.426116,146.30075
STANBRIDGE (NSW),-34.517721,146.235644
WAMOON (NSW),-34.53493,146.331552
WHITTON (NSW),-34.517992,146.185556
DARLINGTON POINT (NSW),-34.557729,146.010496
ARGOON (NSW),-34.858279,145.674146
COLEAMBALLY (NSW),-34.805619,145.882691
BARRATTA (NSW),-35.228183,144.49432
BENARCA (NSW),-35.991634,144.741543
BIRGANBIGIL (NSW),-35.522377,145.200301
BOOROORBAN (NSW),-34.93111,144.763052
BRASSI (NSW),-35.527698,144.662659
BULLATALE (NSW),-35.790297,145.025709
CALDWELL (NSW),-35.630254,144.502142
CALIMO (NSW),-35.434654,144.552357
CONARGO (NSW),-35.302371,145.181217
COREE (NSW),-35.364031,145.448873
CORNALLA (NSW),-35.716954,145.113466
DENILIQUIN (NSW),-35.528544,144.958974
GULPA (NSW),-35.761612,144.900514
HARTWOOD (NSW),-35.35187,145.314449
HILL PLAIN (NSW),-35.648735,144.855319
LINDIFFERON (NSW),-35.395855,145.175155
MATHOURA (NSW),-35.81262,144.9026
MAYRUNG (NSW),-35.464979,145.320415
MOIRA (NSW),-35.927134,144.847987
MOONAHCULLAH (NSW),-35.396927,144.627427
MOONBRIA (NSW),-35.125135,145.481776
MORAGO (NSW),-35.371594,144.679778
PRETTY PINE (NSW),-35.350061,144.9019
STEAM PLAINS (NSW),-35.065467,145.379931
STUD PARK (NSW),-35.386864,144.968605
WAKOOL (NSW),-35.470616,144.395693
WANDOOK (NSW),-35.424523,145.046238
WANGANELLA (NSW),-35.211335,144.815368
WARRAGOON (NSW),-35.632619,145.166984
WILLURAH (NSW),-34.970074,145.139926
YALLAKOOL (NSW),-35.5286,144.458708
BOOLIGAL (NSW),-33.679442,144.749504
CARRATHOOL (NSW),-34.407182,145.430787
CLARE (NSW),-33.405401,143.926085
CORRONG (NSW),-34.214814,144.463302
GUNBAR (NSW),-34.008897,145.311528
HAY (NSW),-34.500508,144.845099
HAY SOUTH (NSW),-34.512685,144.842938
KERI KERI (NSW),-34.867191,143.902993
MAUDE (NSW),-34.467859,144.303163
ONE TREE (NSW),-34.191215,144.723706
OXLEY (NSW),-33.880662,144.214565
WAUGORAH (NSW),-34.401793,143.88141
YANGA (NSW),-34.704979,143.625551
BERRIGAN (NSW),-35.65743,145.812641
BOOMANOOMANA (NSW),-35.883985,145.828692
BLIGHTY (NSW),-35.591687,145.285731
FINLEY (NSW),-35.645434,145.575436
LOGIE BRAE (NSW),-35.452322,145.56387
MYRTLE PARK (NSW),-35.567714,145.474356
ARATULA (NSW),-35.511748,145.051193
PINE LODGE (NSW),-35.665208,145.433686
TOCUMWAL (NSW),-35.812107,145.567389
TUPPAL (NSW),-35.658765,145.347047
ARUMPO (NSW),-33.873621,142.885264
BALRANALD (NSW),-34.638049,143.561101
HATFIELD (NSW),-33.86648,143.738495
MUNGO (NSW),-33.557412,143.048741
PENARIE (NSW),-34.303814,143.577849
COREE SOUTH (NSW),-35.354272,145.529572
FOUR CORNERS (NSW),-34.812125,145.42709
JERILDERIE (NSW),-35.356448,145.72928
MABINS WELL (NSW),-34.856532,145.552861
DARETON (NSW),-34.091641,142.042284
ARGALONG (NSW),-35.315496,148.453868
BLOWERING (NSW),-35.422374,148.271095
